-26.0234040884171,-26.0393309623713,-25.9847946470608,-26.0007203093996,-26.0279884113251,-25.9961358781712
-26.0244116183781,-26.0417547730896,-25.9823690738501,-25.9997107918922,-26.0294035752651,-25.9947187065645
-26.0254670352225,-26.0442939230225,-25.9798279165583,-25.9986531113681,-26.0308860363296,-25.9932339589046
-26.0265703262905,-26.046948400971,-25.977171163928,-25.9975472551628,-26.032435781735,-25.9916816223945
-26.0277214783475,-26.0497181952297,-25.9743988041872,-25.9963932100361,-26.0340527981173,-25.9900616836554
-26.0289204775835,-26.0526032935871,-25.9715108250493,-25.9951909621719,-26.035737071532,-25.9883741287258
-26.0301673096133,-26.0556036833264,-25.9685072137124,-25.993940497178,-26.0374885874544,-25.9866189430618
-26.0314619594766,-26.058719351225,-25.9653879568592,-25.9926418000864,-26.0393073307795,-25.9847961115372
-26.032804411638,-26.0619502835559,-25.9621530406565,-25.9912948553529,-26.0411932858221,-25.9829056184429
-26.0341946499872,-26.0652964660873,-25.9588024507548,-25.9898996468576,-26.0431464363171,-25.9809474474873
-26.0356326578386,-26.0687578840834,-25.9553361722878,-25.9884561579042,-26.0451667654194,-25.9789215817958
-26.0371184179318,-26.0723345223051,-25.9517541898719,-25.9869643712204,-26.047254255704,-25.9768280039111
-26.0386519124313,-26.0760263650099,-25.9480564876059,-25.9854242689577,-26.0494088891663,-25.9746666957927
-26.040233122927,-26.0798333959527,-25.9442430490704,-25.9838358326916,-26.0516306472218,-25.972437638817
-26.0418620304334,-26.0837555983863,-25.9403138573274,-25.9821990434212,-26.0539195107067,-25.9701408137772
-26.0435386153907,-26.0877929550618,-25.9362688949196,-25.9805138815694,-26.0562754598777,-25.9677762008831
-26.045262857664,-26.0919454482292,-25.9321081438699,-25.9787803269826,-26.0586984744122,-25.965343779761
-26.0470347365437,-26.0962130596379,-25.9278315856812,-25.9769983589312,-26.0611885334084,-25.9628435294538
-26.0488542307454,-26.1005957705371,-25.9234392013353,-25.9751679561087,-26.0637456153856,-25.9602754284204
-26.0507213184103,-26.1050935616769,-25.9189309712928,-25.9732890966326,-26.066369698284,-25.9576394545358
-26.0526359771048,-26.109706413308,-25.9143068754922,-25.9713617580436,-26.0690607594649,-25.9549355850914
-26.0545981838207,-26.1144343051832,-25.9095668933492,-25.969385917306,-26.0718187757112,-25.9521637967939
-26.0566079149753,-26.1192772165574,-25.9047110037566,-25.9673615508073,-26.0746437232271,-25.9493240657662
-26.0586651464116,-26.1242351261885,-25.8997391850831,-25.9652886343585,-26.0775355776385,-25.9464163675465
-26.060769853398,-26.1293080123378,-25.8946514151728,-25.9631671431939,-26.0804943139929,-25.9434406770884
-26.0629220106286,-26.1344958527711,-25.8894476713446,-25.9609970519708,-26.0835199067598,-25.9403969687611
-26.065121592223,-26.1397986247588,-25.8841279303915,-25.9587783347699,-26.0866123298307,-25.9372852163484
-26.0673685717269,-26.1452163050771,-25.8786921685799,-25.9565109650947,-26.0897715565194,-25.9341053930495
-26.0696629221116,-26.1507488700083,-25.8731403616489,-25.9541949158722,-26.0929975595619,-25.930857471478
-26.0720046157742,-26.1563962953419,-25.8674724848092,-25.9518301594518,-26.0962903111168,-25.9275414236624
-26.0743936245377,-26.1621585563747,-25.8616885127428,-25.9494166676062,-26.0996497827652,-25.9241572210456
-26.0768299196512,-26.1680356279125,-25.8557884196023,-25.9469544115309,-26.1030759455113,-25.9207048344846
-26.0793134717897,-26.1740274842698,-25.8497721790094,-25.9444433618441,-26.1065687697822,-25.9171842342505
-26.0818442510544,-26.1801340992713,-25.8436397640549,-25.9418834885866,-26.110128225428,-25.9135953900284
-26.0844222269726,-26.1863554462526,-25.8373911472973,-25.9392747612221,-26.1137542817223,-25.9099382709172
-26.0870473684976,-26.1926914980605,-25.8310263007626,-25.9366171486366,-26.1174469073622,-25.906212845429
-26.0897196440094,-26.1991422270544,-25.8245451959424,-25.9339106191386,-26.1212060704684,-25.9024190814894
-26.092439021314,-26.205707605107,-25.8179478037941,-25.9311551404593,-26.1250317385857,-25.8985569464372
-26.0952054676438,-26.2123876036047,-25.8112340947395,-25.9283506797519,-26.1289238786828,-25.8946264070239
-26.0980189496579,-26.2191821934491,-25.8044040386638,-25.9254972035919,-26.1328824571525,-25.8906274294138
-26.1008794334417,-26.2260913450575,-25.7974576049149,-25.9225946779773,-26.1369074398125,-25.8865599791837
-26.1037868845074,-26.2331150283637,-25.7903947623025,-25.9196430683277,-26.1409987919046,-25.8824240213227
-26.1067412677937,-26.2402532128192,-25.7832154790968,-25.9166423394851,-26.1451564780958,-25.8782195202318
-26.1097425476661,-26.2475058673938,-25.7759197230279,-25.9135924557132,-26.149380462478,-25.8739464397241
-26.1127906879169,-26.2548729605769,-25.7685074612844,-25.9104933806977,-26.1536707085683,-25.8696047430239
-26.1158856517654,-26.262354460378,-25.7609786605131,-25.9073450775458,-26.1580271793095,-25.8651943927671
-26.1190274018577,-26.2699503343279,-25.7533332868169,-25.9041475087867,-26.1624498370696,-25.8607153510008
-26.1222159002669,-26.2776605494799,-25.7455713057548,-25.9009006363707,-26.1669386436429,-25.8561675791828
-26.1254511084934,-26.2854850724101,-25.7376926823403,-25.8976044216701,-26.1714935602495,-25.8515510381816
-26.1287329874645,-26.2934238692191,-25.7296973810402,-25.8942588254782,-26.1761145475359,-25.8468656882761
-26.1320614975352,-26.3014769055326,-25.7215853657739,-25.8908638080097,-26.1808015655752,-25.8421114891553
-26.1354365984872,-26.3096441465027,-25.7133565999121,-25.8874193289005,-26.1855545738669,-25.837288399918
-26.1388582495301,-26.3179255568086,-25.7050110462755,-25.8839253472074,-26.1903735313379,-25.8323963790728
-26.1423264093009,-26.3263211006578,-25.6965486671339,-25.8803818214085,-26.195258396342,-25.8274353845374
-26.145841035864,-26.3348307417873,-25.687969424205,-25.8767887094025,-26.2002091266605,-25.8224053736388
-26.1494020867115,-26.3434544434646,-25.6792732786529,-25.8731459685089,-26.2052256795023,-25.8173063031126
-26.1530095187633,-26.3521921684884,-25.6704601910874,-25.8694535554679,-26.2103080115043,-25.812138129103
-26.156663288367,-26.3610438791906,-25.6615301215624,-25.8657114264403,-26.2154560787313,-25.8069008071623
-26.1603633512981,-26.3700095374364,-25.6524830295746,-25.8619195370073,-26.2206698366769,-25.801594292251
-26.1641096627602,-26.379089104626,-25.6433188740628,-25.8580778421702,-26.2259492402628,-25.796218538737
-26.1679021773849,-26.3882825416957,-25.6340376134057,-25.8541862963509,-26.2312942438398,-25.7907735003955
-26.1717408492317,-26.397589809119,-25.6246392054216,-25.8502448533911,-26.2367048011878,-25.785259130409
-26.1756256317886,-26.4070108669076,-25.6151236073664,-25.8462534665525,-26.242180865516,-25.7796753813666
-26.1795564779717,-26.4165456746128,-25.6054907759324,-25.8422120885167,-26.2477223894634,-25.7740222052636
-26.1835333401258,-26.4261941913266,-25.5957406672471,-25.8381206713849,-26.2533293250985,-25.7682995535017
-26.1875561700237,-26.435956375683,-25.5858732368719,-25.8339791666782,-26.2590016239201,-25.7625073768883
-26.1916249188672,-26.445832185859,-25.5758884398003,-25.8297875253368,-26.2647392368576,-25.7566456256361
-26.1957395372865,-26.455821579576,-25.565786230457,-25.8255456977205,-26.2705421142706,-25.7507142493632
-26.1998999753405,-26.465924514101,-25.5555665626959,-25.821253633608,-26.2764102059499,-25.7447131970923
-26.2041061825171,-26.4761409462479,-25.5452293897993,-25.8169112821975,-26.2823434611175,-25.7386424172504
-26.2083581077331,-26.4864708323787,-25.5347746644759,-25.8125185921057,-26.2883418284267,-25.7325018576688
-26.2126556993342,-26.4969141284047,-25.5242023388596,-25.8080755113684,-26.2944052559625,-25.7262914655826
-26.2169989050951,-26.507470789788,-25.513512364508,-25.80358198744,-26.300533691242,-25.7200111876302
-26.2213876722198,-26.5181407715428,-25.5027046924006,-25.7990379671932,-26.3067270812145,-25.7136609698529
-26.2258219473417,-26.5289240282362,-25.4917792729376,-25.7944433969194,-26.3129853722618,-25.707240757695
-26.2303016765234,-26.5398205139904,-25.4807360559381,-25.7897982223279,-26.3193085101987,-25.7007504960026
-26.2348268052569,-26.5508301824833,-25.4695749906385,-25.7851023885463,-26.3256964402728,-25.6941901290243
-26.2393972784638,-26.5619529869503,-25.4582960256914,-25.7803558401201,-26.3321491071655,-25.6875596004098
-26.2440130404955,-26.5731888801852,-25.4468991091632,-25.7755585210124,-26.3386664549914,-25.68085885321
-26.2486740351329,-26.5845378145421,-25.4353841885329,-25.7707103746041,-26.3452484272995,-25.6740878298769
-26.2533802055868,-26.5959997419364,-25.4237512106904,-25.7658113436935,-26.3518949670727,-25.6672464722625
-26.2581314944979,-26.6075746138466,-25.4120001219349,-25.7608613704962,-26.3586060167287,-25.6603347216189
-26.262927843937,-26.6192623813151,-25.4001308679729,-25.7558603966447,-26.3653815181199,-25.6533525185978
-26.2677691954049,-26.6310629949503,-25.3881433939167,-25.750808363189,-26.3722214125339,-25.64629980325
-26.2726554898326,-26.6429764049273,-25.3760376442827,-25.7457052105953,-26.3791256406937,-25.6391765150251
-26.2775866675816,-26.65500256099,-25.3638135629896,-25.7405508787468,-26.386094142758,-25.6319825927709
-26.2825626684433,-26.6671414124524,-25.3514710933564,-25.7353453069431,-26.3931268583217,-25.6247179747331
-26.2875834316401,-26.6793929081999,-25.3390101781009,-25.7300884339,-26.4002237264158,-25.617382598555
-26.2926488958247,-26.6917569966905,-25.3264307593376,-25.7247801977494,-26.4073846855081,-25.6099764012767
-26.2977589990806,-26.704233625957,-25.3137327785762,-25.7194205360392,-26.4146096735033,-25.6024993193351
-26.3029136789218,-26.716822743608,-25.3009161767192,-25.714009385733,-26.4218986277434,-25.5949512885629
-26.3081128722935,-26.7295242968297,-25.2879808940607,-25.70854668321,-26.4292514850079,-25.5873322441889
-26.3133565155716,-26.7423382323869,-25.2749268702838,-25.7030323642647,-26.4366681815142,-25.5796421208368
-26.3186445445633,-26.7552644966251,-25.2617540444592,-25.6974663641068,-26.4441486529181,-25.571880852525
-26.3239768945066,-26.7683030354719,-25.2484623550429,-25.691848617361,-26.4516928343135,-25.5640483726663
-26.3293535000711,-26.7814537944382,-25.2350517398743,-25.6861790580668,-26.4593006602334,-25.5561446140673
-26.3347742953575,-26.7947167186203,-25.2215221361745,-25.6804576196783,-26.46697206465,-25.5481695089279
-26.340239213898,-26.8080917527011,-25.2078734805438,-25.674684235064,-26.4747069809748,-25.5401229888407
-26.3457481886563,-26.8215788409518,-25.19410570896,-25.6688588365065,-26.4825053420591,-25.5320049847907
-26.3513011520278,-26.8351779272334,-25.1802187567762,-25.6629813557024,-26.4903670801944,-25.5238154271547
-26.3568980358395,-26.8488889549986,-25.1662125587187,-25.6570517237622,-26.4982921271124,-25.515554245701
-26.3625387713505,-26.862711867293,-25.152087048885,-25.6510698712098,-26.506280413986,-25.5072213695883
-26.3682232892513,-26.8766466067568,-25.1378421607414,-25.6450357279825,-26.5143318714287,-25.4988167273659
-26.3739515196649,-26.890693115627,-25.1234778271214,-25.6389492234309,-26.5224464294958,-25.4903402469728
-26.379723392146,-26.9048513357381,-25.1089939802229,-25.6328102863181,-26.5306240176839,-25.4817918557371
-26.3855388356819,-26.9191212085246,-25.0943905516063,-25.6266188448203,-26.5388645649321,-25.4731714803757
-26.3913977786918,-26.9335026750222,-25.0796674721922,-25.620374826526,-26.5471679996216,-25.4644790469937
-26.3973001490275,-26.9479956758694,-25.0648246722594,-25.6140781584358,-26.5555342495764,-25.4557144810835
-26.4032458739733,-26.9626001513096,-25.0498620814421,-25.6077287669625,-26.5639632420638,-25.4468777075249
-26.4092348802459,-26.9773160411925,-25.0347796287282,-25.6013265779305,-26.572454903794,-25.4379686505839
-26.4152670939948,-26.9921432849757,-25.0195772424566,-25.5948715165757,-26.5810091609215,-25.4289872339126
-26.4213424408023,-27.0070818217268,-25.0042548503149,-25.5883635075455,-26.5896259390444,-25.4199333805482
-26.4274608456833,-27.0221315901247,-24.9888123793371,-25.5818024748981,-26.5983051632053,-25.4108070129128
-26.433622233086,-27.0372925284616,-24.9732497559014,-25.5751883421025,-26.6070467578918,-25.4016080528127
-26.4398265268912,-27.0525645746445,-24.9575669057273,-25.5685210320384,-26.6158506470364,-25.3923364214375
-26.4460736504133,-27.0679476661972,-24.9417637538737,-25.5618004669956,-26.6247167540169,-25.3829920393601
-26.4523635263995,-27.0834417402619,-24.925840224736,-25.5550265686741,-26.633645001657,-25.3735748265355
-26.4586960770307,-27.0990467336011,-24.9097962420439,-25.5481992581833,-26.6426353122265,-25.3640847023004
-26.4650712239208,-27.1147625825991,-24.8936317288588,-25.5413184560425,-26.6516876074416,-25.3545215853729
-26.4714888881174,-27.130589223264,-24.877346607571,-25.5343840821799,-26.6608018084653,-25.3448853938512
-26.4779489901018,-27.1465265912296,-24.8609407998978,-25.527396055933,-26.6699778359077,-25.3351760452135
-26.4844514497888,-27.1625746217568,-24.84441422688,-25.5203542960476,-26.6792156098264,-25.3253934563174
-26.4909961865269,-27.1787332497358,-24.8277668088802,-25.5132587206781,-26.6885150497268,-25.3155375433986
-26.4975831190985,-27.1950024096876,-24.8109984655794,-25.506109247387,-26.6978760745625,-25.305608222071
-26.50421216572,-27.2113820357663,-24.7941091159749,-25.4989057931445,-26.7072986027354,-25.2956054073257
-26.5108832440419,-27.2278720617601,-24.7770986783771,-25.4916482743286,-26.7167825520966,-25.2855290135303
-26.5175962711485,-27.244472421094,-24.7599670704073,-25.4843366067242,-26.726327839946,-25.2753789544281
-26.5243511635585,-27.2611830468314,-24.7427142089945,-25.4769707055234,-26.7359343830334,-25.2651551431378
-26.531147837225,-27.2780038716753,-24.7253400103729,-25.4695504853249,-26.7456020975583,-25.2548574921525
-26.5379862075351,-27.2949348279713,-24.7078443900789,-25.4620758601337,-26.7553308991705,-25.244485913339
-26.5448661893106,-27.3119758477085,-24.6902272629485,-25.4545467433607,-26.7651207029702,-25.2340403179374
-26.5517876968078,-27.3291268625218,-24.6724885431144,-25.4469630478228,-26.7749714235087,-25.2235206165597
-26.5587506437176,-27.3463878036938,-24.6546281440029,-25.4393246857422,-26.7848829747887,-25.2129267191901
-26.5657549431655,-27.3637586021566,-24.636645978331,-25.431631568746,-26.7948552702643,-25.2022585351832
-26.5728005077118,-27.3812391884937,-24.6185419581039,-25.4238836078663,-26.8048882228415,-25.191515973264
-26.5798872493516,-27.3988294929419,-24.6003159946115,-25.4160807135395,-26.8149817448789,-25.1806989415267
-26.5870150795152,-27.4165294453932,-24.5819679984258,-25.4082227956061,-26.8251357481877,-25.1698073474345
-26.5941839090675,-27.4343389753969,-24.5634978793974,-25.4003097633105,-26.8353501440319,-25.158841097818
-26.6013936483087,-27.4522580121611,-24.544905546653,-25.3923415253005,-26.845624843129,-25.1478000988753
-26.6086442069742,-27.4702864845552,-24.5261909085921,-25.3843179896266,-26.8559597556503,-25.1366842561706
-26.6159354942344,-27.4884243211114,-24.5073538728835,-25.3762390637427,-26.8663547912211,-25.1254934746336
-26.6232674186952,-27.5066714500267,-24.4883943464629,-25.3681046545044,-26.876809858921,-25.1142276585589
-26.6306398883978,-27.5250277991653,-24.4693122355291,-25.3599146681699,-26.8873248672845,-25.1028867116049
-26.6380528108189,-27.5434932960597,-24.4501074455411,-25.3516690103986,-26.8978997243011,-25.0914705367931
-26.6455060928706,-27.5620678679135,-24.4307798812148,-25.3433675862516,-26.9085343374159,-25.0799790365073
-26.6529996409007,-27.5807514416031,-24.4113294465197,-25.3350103001905,-26.9192286135295,-25.0684121124928
-26.6605333606925,-27.5995439436794,-24.3917560446757,-25.3265970560778,-26.9299824589988,-25.0567696658553
-26.6681071574652,-27.6184453003701,-24.3720595781495,-25.318127757176,-26.9407957796375,-25.0450515970607
-26.6757209358737,-27.6374554375817,-24.3522399486519,-25.3096023061473,-26.9516684807155,-25.0332578059332
-26.6833746000087,-27.6565742809012,-24.3322970571335,-25.3010206050536,-26.9626004669603,-25.0213881916556
-26.6910680533969,-27.6758017555984,-24.3122308037821,-25.2923825553556,-26.9735916425569,-25.0094426527673
-26.6988011990008,-27.6951377866278,-24.2920410880187,-25.2836880579126,-26.9846419111481,-24.9974210871646
-26.7065739392192,-27.7145822986307,-24.2717278084944,-25.2749370129821,-26.9957511758348,-24.9853233920985
-26.7143861758868,-27.7341352159369,-24.2512908630865,-25.2661293202195,-27.0069193391766,-24.973149464175
-26.7222378102744,-27.7537964625672,-24.2307301488953,-25.2572648786774,-27.0181463031919,-24.9608991993534
-26.7301287430892,-27.7735659622351,-24.2100455622405,-25.2483435868056,-27.0294319693583,-24.9485724929456
-26.7380588744745,-27.7934436383489,-24.1892369986571,-25.2393653424503,-27.0407762386131,-24.9361692396152
-26.74602810401,-27.8134294140139,-24.1683043528926,-25.2303300428539,-27.0521790113534,-24.9236893333768
-26.7540363307117,-27.8335232120342,-24.1472475189024,-25.2212375846544,-27.0636401874366,-24.9111326675945
-26.7620834530321,-27.8537249549148,-24.1260663898469,-25.212087863885,-27.0751596661807,-24.8984991349814
-26.7701693688601,-27.8740345648639,-24.1047608580871,-25.2028807759739,-27.0867373463645,-24.8857886275983
-26.7782939755211,-27.8944519637947,-24.0833308151813,-25.1936162157436,-27.0983731262281,-24.8730010368532
-26.7864571697771,-27.9149770733275,-24.0617761518809,-25.1842940774104,-27.1100669034734,-24.8601362534996
-26.7946588478267,-27.935609814792,-24.040096758127,-25.1749142545841,-27.1218185752639,-24.8471941676362
-26.8028989053052,-27.956350109229,-24.0182925230459,-25.1654766402676,-27.1336280382255,-24.8341746687055
-26.8111772372845,-27.9771978773927,-23.9963633349458,-25.1559811268561,-27.1454951884468,-24.8210776454927
-26.8194937382732,-27.998153039753,-23.9743090813125,-25.1464276061371,-27.1574199214791,-24.8079029861251
-26.8278483022168,-28.0192155164972,-23.9521296488053,-25.1368159692894,-27.1694021323371,-24.7946505780706
-26.8362408224974,-28.0403852275321,-23.9298249232534,-25.1271461068831,-27.1814417154991,-24.7813203081368
-26.8446711919343,-28.0616620924864,-23.9073947896514,-25.1174179088788,-27.193538564907,-24.7679120624701
-26.8531393027832,-28.0830460307128,-23.8848391321554,-25.1076312646272,-27.2056925739674,-24.7544257265545
-26.8616450467369,-28.1045369612897,-23.8621578340787,-25.0977860628685,-27.2179036355509,-24.7408611852103
-26.8701883149254,-28.1261348030236,-23.839350777888,-25.0878821917321,-27.2301716419935,-24.7272183225934
-26.8787689979153,-28.1478394744514,-23.8164178451986,-25.077919538736,-27.2424964850961,-24.7134970221939
-26.8873869857103,-28.1696508938421,-23.7933589167708,-25.0678979907862,-27.254878056125,-24.6996971668353
-26.896042167751,-28.1915689791992,-23.770173872505,-25.0578174341761,-27.2673162458126,-24.6858186386728
-26.9047344329153,-28.2135936482627,-23.7468625914377,-25.0476777545862,-27.2798109443572,-24.6718613191929
-26.9134636695178,-28.2357248185113,-23.7234249517371,-25.0374788370835,-27.2923620414237,-24.6578250892114
-26.9222297653105,-28.2579624071646,-23.6998608306986,-25.0272205661209,-27.3049694261438,-24.6437098288732
-26.9310326074822,-28.2803063311849,-23.6761701047405,-25.0169028255365,-27.317632987116,-24.6295154176502
-26.939872082659,-28.30275650728,-23.6523526493991,-25.0065254985535,-27.3303526124066,-24.6152417343409
-26.948748076904,-28.3253128519046,-23.6284083393249,-24.9960884677789,-27.3431281895492,-24.6008886570686
-26.9576604757174,-28.3479752812628,-23.6043370482771,-24.9855916152039,-27.3559596055457,-24.5864560632804
-26.9666091640366,-28.3707437113104,-23.5801386491198,-24.9750348222024,-27.368846746866,-24.5719438297461
-26.975594026236,-28.3936180577568,-23.5558130138169,-24.9644179695309,-27.3817894994488,-24.5573518325569
-26.9846149461273,-28.4165982360671,-23.5313600134274,-24.953740937328,-27.3947877487016,-24.5426799471241
-26.9936718069592,-28.4396841614646,-23.506779518101,-24.9430036051133,-27.4078413795013,-24.5279280481777
-27.0027644914175,-28.4628757489328,-23.4820713970728,-24.9322058517875,-27.4209502761939,-24.5130960097656
-27.0118928816253,-28.4861729132172,-23.4572355186588,-24.9213475556311,-27.4341143225956,-24.4981837052518
-27.0210568591426,-28.509575568828,-23.4322717502512,-24.9104285943044,-27.4473334019924,-24.4831910073152
-27.0302563049668,-28.5330836300422,-23.4071799583129,-24.8994488448463,-27.4606073971407,-24.4681177879486
-27.0394910995321,-28.5566970109053,-23.381960008373,-24.8884081836741,-27.4739361902676,-24.4529639184572
-27.0487611227098,-28.5804156252341,-23.3566117650218,-24.8773064865827,-27.4873196630712,-24.437729269457
-27.0580662538086,-28.6042393866184,-23.3311350919055,-24.8661436287439,-27.5007576967205,-24.4224137108739
-27.0674063715739,-28.6281682084234,-23.3055298517212,-24.854919484706,-27.5142501718564,-24.4070171119421
-27.0767813541884,-28.6522020037919,-23.2797959062118,-24.8436339283927,-27.5277969685912,-24.3915393412027
-27.0861910792715,-28.6763406856463,-23.2539331161608,-24.832286833103,-27.5413979665096,-24.3759802665023
-27.0956354238799,-28.7005841666911,-23.227941341387,-24.8208780715099,-27.5550530446683,-24.3603397549919
-27.1051142645071,-28.7249323594146,-23.2018204407392,-24.8094075156604,-27.5687620815966,-24.3446176731249
-27.1146274770836,-28.7493851760918,-23.1755702720911,-24.797875036974,-27.5825249552969,-24.3288138866564
-27.1241749369766,-28.7739425287858,-23.1491906923356,-24.7862805062429,-27.5963415432445,-24.312928260641
-27.1337565189905,-28.7986043293505,-23.1226815573794,-24.7746237936307,-27.610211722388,-24.296960659432
-27.1433720973662,-28.8233704894326,-23.0960427221378,-24.7629047686718,-27.6241353691499,-24.2809109466794
-27.1530215457817,-28.8482409204741,-23.069274040529,-24.7511233002706,-27.6381123594263,-24.2647789853289
-27.1627047373513,-28.8732155337141,-23.0423753654683,-24.7392792567012,-27.6521425685876,-24.2485646376199
-27.1724215446265,-28.8982942401909,-23.0153465488629,-24.7273725056063,-27.6662258714785,-24.2322677650844
-27.182171839595,-28.9234769507449,-22.9881874416058,-24.7154029139963,-27.6803621424185,-24.2158882285453
-27.1919554936814,-28.94876357602,-22.9608978935705,-24.7033703482489,-27.6945512552017,-24.1994258881148
-27.2017723777467,-28.9741540264665,-22.9334777536047,-24.6912746741084,-27.7087930830975,-24.1828806031929
-27.2116223620885,-28.9996482123427,-22.9059268695248,-24.6791157566845,-27.7230874988506,-24.1662522324658
-27.2215053164405,-29.0252460437173,-22.8782450881102,-24.6668934604518,-27.7374343746813,-24.1495406339044
-27.2314211099732,-29.050947430472,-22.8504322550966,-24.6546076492491,-27.7518335822858,-24.1327456647627
-27.241369611293,-29.0767522823031,-22.822488215171,-24.6422581862784,-27.7662849928362,-24.1158671815758
-27.2513506884429,-29.102660508724,-22.7944128119649,-24.6298449341042,-27.7807884769809,-24.0989050401589
-27.2613642089018,-29.1286720190677,-22.7662058880483,-24.6173677546529,-27.7953439048449,-24.0818590956051
-27.2714100395847,-29.1547867224883,-22.7378672849239,-24.6048265092114,-27.8099511460298,-24.0647292022841
-27.2814880468426,-29.1810045279639,-22.7093968430204,-24.5922210584269,-27.8246100696143,-24.0475152138401
-27.2915980964625,-29.2073253442984,-22.6807944016868,-24.5795512623057,-27.8393205441539,-24.0302169831907
-27.3017400536673,-29.2337490801239,-22.6520597991854,-24.5668169802125,-27.8540824376819,-24.0128343625245
-27.3119137831153,-29.2602756439028,-22.6231928726858,-24.5540180708695,-27.8688956177087,-23.9953672033
-27.322119148901,-29.2869049439301,-22.5941934582584,-24.5411543923555,-27.8837599512228,-23.9778153562433
-27.332356014554,-29.3136368883355,-22.565061390868,-24.5282258021049,-27.8986753046905,-23.9601786713467
-27.3426242430396,-29.3404713850858,-22.535796504367,-24.5152321569074,-27.9136415440563,-23.9424569978668
-27.3529236967584,-29.367408341987,-22.5063986314887,-24.5021733129064,-27.928658534743,-23.9246501843227
-27.3632542375462,-29.3944476666864,-22.4768676038409,-24.4890491255984,-27.943726141652,-23.906758078494
-27.3736157266743,-29.421589266675,-22.4472032518991,-24.4758594498321,-27.9588442291632,-23.8887805274194
-27.3840080248486,-29.4488330492897,-22.4174054049994,-24.4626041398075,-27.9740126611356,-23.8707173773944
-27.3944309922103,-29.4761789217152,-22.387473891332,-24.4492830490748,-27.9892313009073,-23.8525684739697
-27.4048842074843,-29.5036260532582,-22.3574093463131,-24.4358963905615,-28.0044996010016,-23.8343341522996
